Port Name,State,Port Code,Border,Date,Measure,Value
St. John,ND,3405,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1576
St. John,ND,3405,US-Canada Border,2/1/2020 00:00,Personal Vehicles,800
St. John,ND,3405,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,42
St. John,ND,3405,US-Canada Border,2/1/2020 00:00,Trucks,42
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Bus Passengers,438
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Buses,25
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Pedestrians,4760
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,103896
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Personal Vehicles,60033
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,260
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Rail Containers Full,112
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Train Passengers,33
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Trains,12
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,3272
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Truck Containers Full,9154
Sumas,WA,3009,US-Canada Border,2/1/2020 00:00,Trucks,11695
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Bus Passengers,342
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Buses,11
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Pedestrians,213
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,23085
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Personal Vehicles,11661
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,523
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Rail Containers Full,2089
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Train Passengers,186
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Trains,31
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,2083
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Truck Containers Full,9783
Sweetgrass,MT,3310,US-Canada Border,2/1/2020 00:00,Trucks,10580
Tecate,CA,2505,US-Mexico Border,2/1/2020 00:00,Pedestrians,69798
Tecate,CA,2505,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,141426
Tecate,CA,2505,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,77377
Tecate,CA,2505,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,1992
Tecate,CA,2505,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,3187
Tecate,CA,2505,US-Mexico Border,2/1/2020 00:00,Trucks,5085
Tornillo-Fabens,TX,2404,US-Mexico Border,2/1/2020 00:00,Pedestrians,3304
Tornillo-Fabens,TX,2404,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,60097
Tornillo-Fabens,TX,2404,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,32824
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Bus Passengers,56
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Buses,1
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,12906
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Personal Vehicles,7105
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,901
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Rail Containers Full,1661
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Train Passengers,102
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Trains,51
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,350
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Truck Containers Full,435
Trout River,NY,715,US-Canada Border,2/1/2020 00:00,Trucks,776
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Bus Passengers,50
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Buses,1
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Pedestrians,2
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1343
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Personal Vehicles,583
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,12
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Truck Containers Full,24
Turner,MT,3306,US-Canada Border,2/1/2020 00:00,Trucks,26
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Pedestrians,2
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,14979
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Personal Vehicles,10358
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,283
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Rail Containers Full,478
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Train Passengers,64
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Trains,32
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,525
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Truck Containers Full,854
Van Buren,ME,108,US-Canada Border,2/1/2020 00:00,Trucks,1172
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Pedestrians,6
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1719
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Personal Vehicles,1220
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,1012
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Rail Containers Full,1172
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Train Passengers,54
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Trains,26
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,40
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Truck Containers Full,8
Vanceboro,ME,105,US-Canada Border,2/1/2020 00:00,Trucks,48
Walhalla,ND,3407,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,4795
Walhalla,ND,3407,US-Canada Border,2/1/2020 00:00,Personal Vehicles,2478
Walhalla,ND,3407,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,429
Walhalla,ND,3407,US-Canada Border,2/1/2020 00:00,Truck Containers Full,292
Walhalla,ND,3407,US-Canada Border,2/1/2020 00:00,Trucks,708
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Bus Passengers,124
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Buses,45
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,14840
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Personal Vehicles,6186
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,445
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Truck Containers Full,102
Warroad,MN,3423,US-Canada Border,2/1/2020 00:00,Trucks,559
Westhope,ND,3419,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1456
Westhope,ND,3419,US-Canada Border,2/1/2020 00:00,Personal Vehicles,664
Westhope,ND,3419,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,335
Westhope,ND,3419,US-Canada Border,2/1/2020 00:00,Truck Containers Full,161
Westhope,ND,3419,US-Canada Border,2/1/2020 00:00,Trucks,460
Whitlash,MT,3321,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,47
Whitlash,MT,3321,US-Canada Border,2/1/2020 00:00,Personal Vehicles,28
Wildhorse,MT,3323,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1109
Wildhorse,MT,3323,US-Canada Border,2/1/2020 00:00,Personal Vehicles,512
Wildhorse,MT,3323,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,3
Wildhorse,MT,3323,US-Canada Border,2/1/2020 00:00,Truck Containers Full,236
Wildhorse,MT,3323,US-Canada Border,2/1/2020 00:00,Trucks,141
Willow Creek,MT,3325,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,389
Willow Creek,MT,3325,US-Canada Border,2/1/2020 00:00,Personal Vehicles,182
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Buses,476
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Bus Passengers,13391
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Pedestrians,336
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Train Passengers,920
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Buses,0
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Bus Passengers,0
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Train Passengers,0
Roma,TX,2310,US-Mexico Border,2/1/2020 00:00,Buses,35
Roma,TX,2310,US-Mexico Border,2/1/2020 00:00,Bus Passengers,506
Roma,TX,2310,US-Mexico Border,2/1/2020 00:00,Pedestrians,23173
Santa Teresa,NM,2408,US-Mexico Border,2/1/2020 00:00,Bus Passengers,0
Santa Teresa,NM,2408,US-Mexico Border,2/1/2020 00:00,Pedestrians,0
Alcan,AK,3104,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,1350
Alcan,AK,3104,US-Canada Border,1/1/2020 00:00,Personal Vehicles,742
Alcan,AK,3104,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,430
Alcan,AK,3104,US-Canada Border,1/1/2020 00:00,Truck Containers Full,108
Alcan,AK,3104,US-Canada Border,1/1/2020 00:00,Trucks,553
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Bus Passengers,1116
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Buses,30
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,64858
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Personal Vehicles,31631
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,1833
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Truck Containers Full,14746
Alexandria Bay,NY,708,US-Canada Border,1/1/2020 00:00,Trucks,16513
Algonac,MI,3814,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,4692
Algonac,MI,3814,US-Canada Border,1/1/2020 00:00,Personal Vehicles,2541
Ambrose,ND,3410,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,167
Ambrose,ND,3410,US-Canada Border,1/1/2020 00:00,Personal Vehicles,86
Andrade,CA,2502,US-Mexico Border,1/1/2020 00:00,Pedestrians,113254
Andrade,CA,2502,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,87090
Andrade,CA,2502,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,46520
Antler,ND,3413,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,824
Antler,ND,3413,US-Canada Border,1/1/2020 00:00,Personal Vehicles,426
Antler,ND,3413,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,100
Antler,ND,3413,US-Canada Border,1/1/2020 00:00,Trucks,104
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Bus Passengers,167
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Buses,6
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Pedestrians,3
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,19674
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Personal Vehicles,11518
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,563
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Truck Containers Full,16
Baudette,MN,3424,US-Canada Border,1/1/2020 00:00,Trucks,610
Beecher Falls,VT,206,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,4466
Beecher Falls,VT,206,US-Canada Border,1/1/2020 00:00,Personal Vehicles,2728
Beecher Falls,VT,206,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,589
Beecher Falls,VT,206,US-Canada Border,1/1/2020 00:00,Truck Containers Full,260
Beecher Falls,VT,206,US-Canada Border,1/1/2020 00:00,Trucks,879
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Bus Passengers,12682
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Buses,737
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,463427
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Personal Vehicles,260601
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,10287
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Rail Containers Full,6740
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Train Passengers,4269
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Trains,162
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,10139
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Truck Containers Full,18271
Blaine,WA,3004,US-Canada Border,1/1/2020 00:00,Trucks,28077
Boquillas,TX,2410,US-Mexico Border,1/1/2020 00:00,Pedestrians,2585
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Bus Passengers,45
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Buses,2
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,2653
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Personal Vehicles,1674
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,581
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Rail Containers Full,637
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Train Passengers,48
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Trains,26
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,21
Boundary,WA,3015,US-Canada Border,1/1/2020 00:00,Trucks,22
Bridgewater,ME,127,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,4371
Bridgewater,ME,127,US-Canada Border,1/1/2020 00:00,Personal Vehicles,2660
Bridgewater,ME,127,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,257
Bridgewater,ME,127,US-Canada Border,1/1/2020 00:00,Truck Containers Full,66
Bridgewater,ME,127,US-Canada Border,1/1/2020 00:00,Trucks,330
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Bus Passengers,4467
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Buses,508
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Pedestrians,256787
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,706955
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,390959
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Rail Containers Empty,8065
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Rail Containers Full,869
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Trains,89
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Truck Containers Empty,12421
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Truck Containers Full,10688
Brownsville,TX,2301,US-Mexico Border,1/1/2020 00:00,Trucks,23501
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Bus Passengers,15533
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Buses,680
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Pedestrians,3281
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,579293
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Personal Vehicles,292903
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,2616
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Rail Containers Full,8138
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Train Passengers,1092
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Trains,158
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,18054
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Truck Containers Full,56333
Buffalo-Niagara Falls,NY,901,US-Canada Border,1/1/2020 00:00,Trucks,73662
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Bus Passengers,143
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Buses,4
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Pedestrians,558
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,64712
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Personal Vehicles,42160
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,63
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Rail Containers Full,111
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Train Passengers,28
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Trains,17
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,1596
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Truck Containers Full,3283
Calais,ME,115,US-Canada Border,1/1/2020 00:00,Trucks,4852
Calexico,CA,2503,US-Mexico Border,1/1/2020 00:00,Pedestrians,307717
Calexico,CA,2503,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,728764
Calexico,CA,2503,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,443958
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Bus Passengers,3400
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Buses,85
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Pedestrians,43565
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,428522
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,250071
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Rail Containers Empty,523
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Rail Containers Full,62
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Train Passengers,15
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Trains,14
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Truck Containers Empty,15451
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Truck Containers Full,18652
Calexico East,CA,2507,US-Mexico Border,1/1/2020 00:00,Trucks,34390
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Bus Passengers,84
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Buses,3
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,2202
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Personal Vehicles,1027
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,100
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Truck Containers Full,52
Carbury,ND,3421,US-Canada Border,1/1/2020 00:00,Trucks,129
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Bus Passengers,11504
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Buses,441
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Pedestrians,311
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,125018
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Personal Vehicles,57753
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,805
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Rail Containers Full,4081
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Train Passengers,2154
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Trains,68
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,3546
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Truck Containers Full,21198
Champlain-Rouses Point,NY,712,US-Canada Border,1/1/2020 00:00,Trucks,23815
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Bus Passengers,1417
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Buses,118
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Pedestrians,25043
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,62400
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,29883
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Truck Containers Empty,79
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Truck Containers Full,951
Columbus,NM,2406,US-Mexico Border,1/1/2020 00:00,Trucks,1032
Cross Border Xpress,CA,2582,US-Mexico Border,1/1/2020 00:00,Pedestrians,179451
Dalton Cache,AK,3106,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,597
Dalton Cache,AK,3106,US-Canada Border,1/1/2020 00:00,Personal Vehicles,317
Dalton Cache,AK,3106,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,61
Dalton Cache,AK,3106,US-Canada Border,1/1/2020 00:00,Truck Containers Full,7
Dalton Cache,AK,3106,US-Canada Border,1/1/2020 00:00,Trucks,71
Danville,WA,3012,US-Canada Border,1/1/2020 00:00,Pedestrians,5
Danville,WA,3012,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,3134
Danville,WA,3012,US-Canada Border,1/1/2020 00:00,Personal Vehicles,2172
Danville,WA,3012,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,37
Danville,WA,3012,US-Canada Border,1/1/2020 00:00,Truck Containers Full,23
Danville,WA,3012,US-Canada Border,1/1/2020 00:00,Trucks,63
Del Bonita,MT,3322,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,3075
Del Bonita,MT,3322,US-Canada Border,1/1/2020 00:00,Personal Vehicles,1433
Del Bonita,MT,3322,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,8
Del Bonita,MT,3322,US-Canada Border,1/1/2020 00:00,Truck Containers Full,42
Del Bonita,MT,3322,US-Canada Border,1/1/2020 00:00,Trucks,51
Del Rio,TX,2302,US-Mexico Border,1/1/2020 00:00,Pedestrians,19068
Del Rio,TX,2302,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,220467
Del Rio,TX,2302,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,126239
Del Rio,TX,2302,US-Mexico Border,1/1/2020 00:00,Truck Containers Empty,1753
Del Rio,TX,2302,US-Mexico Border,1/1/2020 00:00,Truck Containers Full,4446
Del Rio,TX,2302,US-Mexico Border,1/1/2020 00:00,Trucks,6256
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Bus Passengers,2372
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Buses,77
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Pedestrians,23
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,50921
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Personal Vehicles,27647
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,985
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Truck Containers Full,5959
Derby Line,VT,209,US-Canada Border,1/1/2020 00:00,Trucks,6985
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Bus Passengers,2171
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Buses,498
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,507477
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Personal Vehicles,324227
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,3851
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Rail Containers Full,7858
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Train Passengers,78
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Trains,143
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,31751
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Truck Containers Full,91323
Detroit,MI,3801,US-Canada Border,1/1/2020 00:00,Trucks,124658
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Bus Passengers,916
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Buses,34
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Pedestrians,79229
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,198559
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,119134
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Truck Containers Empty,980
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Truck Containers Full,1193
Douglas,AZ,2601,US-Mexico Border,1/1/2020 00:00,Trucks,2189
Dunseith,ND,3422,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,5579
Dunseith,ND,3422,US-Canada Border,1/1/2020 00:00,Personal Vehicles,2762
Dunseith,ND,3422,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,393
Dunseith,ND,3422,US-Canada Border,1/1/2020 00:00,Truck Containers Full,1611
Dunseith,ND,3422,US-Canada Border,1/1/2020 00:00,Trucks,1928
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Bus Passengers,10451
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Buses,358
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Pedestrians,68879
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Personal Vehicle Passengers,505610
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Personal Vehicles,239675
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Rail Containers Empty,15226
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Rail Containers Full,11954
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Trains,274
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Truck Containers Empty,5268
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Truck Containers Full,9416
Eagle Pass,TX,2303,US-Mexico Border,1/1/2020 00:00,Trucks,14820
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Bus Passengers,83
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Buses,3
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Pedestrians,184
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Personal Vehicle Passengers,6991
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Personal Vehicles,3343
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Rail Containers Empty,466
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Rail Containers Full,10067
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Train Passengers,184
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Trains,94
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Truck Containers Empty,1098
Eastport,ID,3302,US-Canada Border,1/1/2020 00:00,Truck Containers Full,3646
